hs8,country,tariff,effective_date
"72253001","mexico",.15,05jun2018
"72253002","mexico",.15,05jun2018
"72253003","mexico",.15,05jun2018
"72253004","mexico",.15,05jun2018
"72253005","mexico",.15,05jun2018
"72253006","mexico",.15,05jun2018
"72253099","mexico",.25,05jun2018
"72254000","canada",.25,01jul2018
"72254001","mexico",.25,05jun2018
"72254002","mexico",.25,05jun2018
"72254003","mexico",.25,05jun2018
"72254004","mexico",.15,05jun2018
"72254005","mexico",.15,05jun2018
"72254010","china",.1,24sep2018
"72254091","china",.1,24sep2018
"72254099","china",.1,24sep2018
"72254099","mexico",.25,05jun2018
"72255000","canada",.25,01jul2018
"72255000","china",.1,24sep2018
"72255001","mexico",.25,05jun2018
"72255002","mexico",.25,05jun2018
"72255003","mexico",.25,05jun2018
"72255004","mexico",.25,05jun2018
"72255005","mexico",.25,05jun2018
"72255006","mexico",.15,05jun2018
"72255099","mexico",.25,05jun2018
"72259100","canada",.25,01jul2018
"72259100","china",.1,24sep2018
"72259101","mexico",.15,05jun2018
"72259200","canada",.25,01jul2018
"72259200","china",.1,24sep2018
"72259201","mexico",.15,05jun2018
"72259900","canada",.25,01jul2018
"72259990","china",.1,24sep2018
"72259999","mexico",.15,05jun2018
"72261100","china",.05,24sep2018
"72261900","china",.1,24sep2018
"72261999","mexico",.15,05jun2018
"72262000","canada",.25,01jul2018
"72262000","china",.1,24sep2018
"72269100","canada",.25,01jul2018
"72269101","mexico",.15,05jun2018
"72269102","mexico",.25,05jun2018
"72269103","mexico",.15,05jun2018
"72269104","mexico",.15,05jun2018
"72269105","mexico",.15,05jun2018
"72269106","mexico",.15,05jun2018
"72269110","china",.1,24sep2018
"72269191","china",.1,24sep2018
"72269199","china",.1,24sep2018
"72269199","mexico",.25,05jun2018
"72269200","canada",.25,01jul2018
"72269200","china",.1,24sep2018
"72269200","eu",.25,22jun2018
"72269201","mexico",.15,05jun2018
"72269202","mexico",.15,05jun2018
"72269203","mexico",.15,05jun2018
"72269204","mexico",.15,05jun2018
"72269205","mexico",.15,05jun2018
"72269299","mexico",.15,05jun2018
"72269900","canada",.25,01jul2018
"72269901","mexico",.15,05jun2018
"72269902","mexico",.25,05jun2018
"72269910","china",.1,24sep2018
"72269920","china",.1,24sep2018
"72269990","china",.1,24sep2018
"72269999","mexico",.15,05jun2018
"72271000","canada",.25,01jul2018
"72271001","mexico",.15,05jun2018
"72272000","canada",.25,01jul2018
"72272001","mexico",.15,05jun2018
"72279000","canada",.25,01jul2018
"72279001","mexico",.15,05jun2018
"72279010","china",.1,24sep2018
"72279099","mexico",.15,05jun2018
"72281000","canada",.25,01jul2018
"72281000","china",.1,24sep2018
"72282000","canada",.25,01jul2018
"72282000","china",.1,24sep2018
"72283000","canada",.25,01jul2018
"72283010","china",.1,24sep2018
"72283020","eu",.25,22jun2018
"72283041","eu",.25,22jun2018
"72283049","eu",.25,22jun2018
"72283061","eu",.25,22jun2018
"72283069","eu",.25,22jun2018
"72283070","eu",.25,22jun2018
"72283089","eu",.25,22jun2018
"72283090","china",.1,24sep2018
"72283099","mexico",.15,05jun2018
"72284000","canada",.25,01jul2018
"72284000","china",.1,24sep2018
"72285000","canada",.25,01jul2018
"72285000","china",.1,24sep2018
"72285020","eu",.25,22jun2018
"72285040","eu",.25,22jun2018
"72285061","eu",.25,22jun2018
"72285069","eu",.25,22jun2018
"72285080","eu",.25,22jun2018
"72286000","canada",.25,01jul2018
"72286000","china",.1,24sep2018
"72287000","canada",.25,01jul2018
"72287001","mexico",.15,05jun2018
"72287090","china",.1,24sep2018
"72288000","canada",.25,01jul2018
"72292000","canada",.25,01jul2018
"72292000","china",.1,24sep2018
"72299000","canada",.25,01jul2018
"72299020","eu",.25,22jun2018
"72299050","eu",.25,22jun2018
"72299090","china",.1,24sep2018
"72299090","eu",.25,22jun2018
"73011000","china",.1,24sep2018
"73012000","china",.1,24sep2018
"73012000","eu",.25,22jun2018
"73021000","china",.1,24sep2018
"73029090","china",.1,24sep2018
"73030090","china",.1,24sep2018
"73041103","mexico",.05,05jun2018
"73041110","china",.15,02apr2018
"73041120","china",.15,02apr2018
"73041130","china",.15,02apr2018
"73041190","china",.15,02apr2018
"73041900","canada",.25,01jul2018
"73041901","mexico",.15,05jun2018
"73041902","mexico",.15,05jun2018
"73041903","mexico",.15,05jun2018
"73041910","china",.15,02apr2018
"73041920","china",.15,02apr2018
"73041930","china",.15,02apr2018
"73041990","china",.15,02apr2018
"73041999","mexico",.15,05jun2018
"73042210","china",.15,02apr2018
"73042290","china",.15,02apr2018
"73042301","mexico",.25,05jun2018
"73042310","china",.15,02apr2018
"73042390","china",.15,02apr2018
"73042400","china",.15,02apr2018
"73042900","canada",.25,01jul2018
"73042901","mexico",.15,05jun2018
"73042902","mexico",.15,05jun2018
"73042903","mexico",.15,05jun2018
"73042904","mexico",.15,05jun2018
"73042905","mexico",.15,05jun2018
"73042906","mexico",.15,05jun2018
"73042910","china",.15,02apr2018
"73042920","china",.15,02apr2018
"73042930","china",.15,02apr2018
"73042999","mexico",.15,05jun2018
"73043100","canada",.25,01jul2018
"73043110","china",.15,02apr2018
"73043120","china",.15,02apr2018
"73043120","eu",.25,22jun2018
"73043180","eu",.25,22jun2018
"73043190","china",.15,02apr2018
"73043900","canada",.25,01jul2018
"73043905","mexico",.15,05jun2018
"73043906","mexico",.15,05jun2018
"73043907","mexico",.15,05jun2018
"73043910","china",.15,02apr2018
"73043920","china",.15,02apr2018
"73043990","china",.15,02apr2018
"73043999","mexico",.15,05jun2018
"73044100","eu",.25,22jun2018
"73044110","china",.15,02apr2018
"73044190","china",.15,02apr2018
"73044900","canada",.25,01jul2018
"73044910","china",.15,02apr2018
"73044990","china",.15,02apr2018
"73045100","canada",.25,01jul2018
"73045110","china",.15,02apr2018
"73045120","china",.15,02apr2018
"73045190","china",.15,02apr2018
"73045900","canada",.25,01jul2018
"73045910","china",.15,02apr2018
"73045920","china",.15,02apr2018
"73045990","china",.15,02apr2018
"73049000","canada",.25,01jul2018
"73049000","china",.15,02apr2018
"73051100","canada",.25,01jul2018
"73051100","china",.1,24sep2018
"73051101","mexico",.25,05jun2018
"73051199","mexico",.15,05jun2018
"73051200","canada",.25,01jul2018
"73051201","mexico",.15,05jun2018
"73051299","mexico",.15,05jun2018
"73051900","canada",.25,01jul2018
"73051901","mexico",.15,05jun2018
"73051999","mexico",.15,05jun2018
"73052000","canada",.25,01jul2018
"73052001","mexico",.15,05jun2018
"73053100","canada",.25,01jul2018
"73053100","china",.1,24sep2018
"73053199","mexico",.15,05jun2018
"73053900","canada",.25,01jul2018
"73053900","china",.1,24sep2018
"73053999","mexico",.25,05jun2018
"73059000","canada",.25,01jul2018
"73061900","canada",.25,01jul2018
"73061900","china",.1,24sep2018
"73061999","mexico",.15,05jun2018
"73062100","china",.1,24sep2018
"73062900","canada",.25,01jul2018
"73062900","china",.1,24sep2018
"73062999","mexico",.15,05jun2018
"73063000","canada",.25,01jul2018
"73063001","mexico",.25,05jun2018
"73063002","mexico",.15,05jun2018
"73063011","china",.1,24sep2018
"73063011","eu",.25,22jun2018
"73063019","china",.1,24sep2018
"73063019","eu",.25,22jun2018
"73063041","eu",.25,22jun2018
"73063049","eu",.25,22jun2018
"73063072","eu",.25,22jun2018
"73063077","eu",.25,22jun2018
"73063080","eu",.25,22jun2018
"73063090","china",.1,24sep2018
"73063099","mexico",.15,05jun2018
"73064000","canada",.25,01jul2018
"73064000","china",.05,24sep2018
"73064020","eu",.25,22jun2018
"73064080","eu",.25,22jun2018
"73064099","mexico",.15,05jun2018
"73065000","canada",.25,01jul2018
"73065000","china",.1,24sep2018
"73065099","mexico",.15,05jun2018
"73066100","canada",.25,01jul2018
"73066100","china",.1,24sep2018
"73066101","mexico",.15,05jun2018
"73066900","canada",.25,01jul2018
"73066900","china",.1,24sep2018
"73066999","mexico",.15,05jun2018
"73069000","canada",.25,01jul2018
"73069000","china",.1,24sep2018
"73069099","mexico",.15,05jun2018
"73071100","china",.05,24sep2018
"73071110","eu",.25,22jun2018
"73071190","eu",.25,22jun2018
"73071900","china",.05,24sep2018
"73071910","eu",.25,22jun2018
"73071990","eu",.25,22jun2018
"73072100","china",.05,24sep2018
"73072200","china",.05,24sep2018
"73072300","china",.05,24sep2018
"73072399","mexico",.15,05jun2018
"73072900","china",.05,24sep2018
"73079100","china",.1,24sep2018
"73079200","china",.1,24sep2018
"73079300","china",.1,24sep2018
"73079900","china",.05,24sep2018
"73082000","china",.1,24sep2018
"73082001","mexico",.15,05jun2018
"73082099","mexico",.15,05jun2018
"73083000","china",.1,24sep2018
"73083000","eu",.25,22jun2018
"73083001","mexico",.15,05jun2018
"73083099","mexico",.15,05jun2018
"73084000","china",.1,24sep2018
"73084000","eu",.25,22jun2018
"73089000","china",.1,24sep2018
"73089010","turkey",.3,21jun2018
"73089030","turkey",.3,21jun2018
"73089051","eu",.25,22jun2018
"73089059","eu",.25,22jun2018
"73089060","turkey",.3,21jun2018
"73089070","turkey",.3,21jun2018
"73089090","turkey",.3,21jun2018
"73089095","turkey",.3,21jun2018
"73089098","eu",.25,22jun2018
"73089099","mexico",.15,05jun2018
"73090000","china",.1,24sep2018
"73090010","eu",.25,22jun2018
"73090051","eu",.25,22jun2018
"73090059","eu",.25,22jun2018
"73101000","china",.1,24sep2018
"73102110","china",.1,24sep2018
"73102190","china",.05,24sep2018
"73102910","china",.1,24sep2018
"73102910","eu",.25,22jun2018
"73102990","china",.05,24sep2018
"73102990","eu",.25,22jun2018
"73110010","china",.05,24sep2018
"73110013","eu",.25,22jun2018
"73110019","eu",.25,22jun2018
"73110090","china",.05,24sep2018
"73110099","eu",.25,22jun2018
"73121000","china",.1,24sep2018
"73129000","china",.05,24sep2018
"73130000","china",.05,24sep2018
"73141200","china",.1,24sep2018
"73141400","china",.1,24sep2018
"73141400","eu",.25,22jun2018
"73141900","china",.1,24sep2018
"73141900","eu",.25,22jun2018
"73142000","china",.1,24sep2018
"73143100","china",.1,24sep2018
"73143900","china",.05,24sep2018
"73144100","china",.05,24sep2018
"73144200","china",.05,24sep2018
"73144900","china",.1,24sep2018
"73144900","eu",.25,22jun2018
"73145000","china",.1,24sep2018
"73151110","eu",.25,22jun2018
"73151190","china",.1,24sep2018
"73151190","eu",.25,22jun2018
"73151200","china",.05,24sep2018
"73151200","eu",.25,22jun2018
"73151900","china",.1,24sep2018
"73151900","eu",.25,22jun2018
"73152000","china",.1,24sep2018
"73158100","china",.1,24sep2018
"73158200","china",.1,24sep2018
"73158900","china",.1,24sep2018
"73158900","eu",.25,22jun2018
"73159000","china",.1,24sep2018
"73159000","eu",.25,22jun2018
"73160000","china",.1,24sep2018
"73170000","china",.05,24sep2018
"73181100","china",.05,24sep2018
"73181200","china",.1,24sep2018
"73181300","china",.05,24sep2018
"73181400","china",.1,24sep2018
"73181410","eu",.25,22jun2018
"73181491","eu",.25,22jun2018
"73181499","eu",.25,22jun2018
"73181510","china",.05,24sep2018
"73181590","china",.1,24sep2018
"73181600","china",.05,24sep2018
"73181640","eu",.25,22jun2018
"73181660","eu",.25,22jun2018
"73181692","eu",.25,22jun2018
"73181699","eu",.25,22jun2018
"73181900","china",.05,24sep2018
"73182100","china",.1,24sep2018
"73182200","china",.05,24sep2018
"73182300","china",.1,24sep2018
"73182400","china",.05,24sep2018
"73182900","china",.05,24sep2018
"73194010","china",.05,24sep2018
"73194090","china",.1,24sep2018
"73199000","china",.05,24sep2018
"73201010","china",.1,24sep2018
"73201090","china",.1,24sep2018
"73202010","china",.1,24sep2018
"73202090","china",.05,24sep2018
"73209010","china",.1,24sep2018
"73209090","china",.1,24sep2018
"73211100","china",.1,24sep2018
"73211110","eu",.25,22jun2018
"73211190","eu",.25,22jun2018
"73211900","china",.05,24sep2018
"73218100","china",.1,24sep2018
"73218200","china",.05,24sep2018
"73218900","china",.1,24sep2018
"73219000","china",.1,24sep2018
"73219010","canada",.1,01jul2018
"73219021","canada",.1,01jul2018
"73219022","canada",.1,01jul2018
"73219023","canada",.1,01jul2018
"73219024","canada",.1,01jul2018
"73219029","canada",.1,01jul2018
"73219090","canada",.1,01jul2018
"73221900","china",.1,24sep2018
"73229000","china",.05,24sep2018
"73229000","eu",.25,22jun2018
"73231000","china",.1,24sep2018
"73239100","china",.1,24sep2018
"73239200","china",.1,24sep2018
"73239300","china",.1,24sep2018
"73239300","eu",.25,22jun2018
"73239490","china",.1,24sep2018
"73239900","china",.1,24sep2018
"73239900","eu",.25,22jun2018
"73241000","china",.1,24sep2018
"73241000","eu",.25,22jun2018
"73242100","china",.1,24sep2018
"73242900","china",.1,24sep2018
"73249000","china",.05,24sep2018
"73251000","eu",.25,22jun2018
"73251010","china",.1,24sep2018
"73251090","china",.1,24sep2018
"73259910","china",.05,24sep2018
"73259910","eu",.25,22jun2018
"73259990","china",.1,24sep2018
"73259990","eu",.25,22jun2018
"73261100","china",.05,24sep2018
"73261910","china",.05,24sep2018
"73261990","china",.1,24sep2018
"73262010","china",.05,24sep2018
"73262090","china",.1,24sep2018
"73269011","china",.05,24sep2018
"73269019","china",.25,23aug2018
"73269030","eu",.25,22jun2018
"73269040","eu",.25,22jun2018
"73269050","eu",.25,22jun2018
"73269060","eu",.25,22jun2018
"73269090","china",.25,23aug2018
"73269092","eu",.25,22jun2018
"73269096","eu",.25,22jun2018
"73269098","eu",.25,22jun2018
"74020000","china",.1,24sep2018
"74031111","china",.1,24sep2018
"74031119","china",.1,24sep2018
"74031300","china",.1,24sep2018
"74031900","china",.1,24sep2018
"74032100","china",.1,24sep2018
"74032200","china",.1,24sep2018
"74032900","china",.1,24sep2018
"74040000","china",.25,23aug2018
"74050000","china",.1,24sep2018
"74061010","china",.05,24sep2018
"74061020","china",.05,24sep2018
"74061030","china",.05,24sep2018
"74061040","china",.05,24sep2018
"74061090","china",.05,24sep2018
"74062010","china",.05,24sep2018
"74062090","china",.1,24sep2018
"74071090","china",.1,24sep2018
"74072111","china",.1,24sep2018
"74072119","china",.1,24sep2018
"74072190","china",.1,24sep2018
"74072900","china",.05,24sep2018
"74081100","china",.1,24sep2018
"74081900","china",.1,24sep2018
"74082100","china",.1,24sep2018
"74082210","china",.1,24sep2018
"74082290","china",.05,24sep2018
"74082900","china",.05,24sep2018
"74091110","china",.05,24sep2018
"74091190","china",.1,24sep2018
"74091900","china",.1,24sep2018
"74092100","china",.1,24sep2018
"74092900","china",.1,24sep2018
"74093100","china",.1,24sep2018
"74093900","china",.1,24sep2018
"74094000","china",.1,24sep2018
"74099000","china",.1,24sep2018
"74101100","china",.1,24sep2018
"74101210","china",.1,24sep2018
"74101290","china",.1,24sep2018
"74102110","china",.1,24sep2018
"74102190","china",.1,24sep2018
"74102210","china",.1,24sep2018
"74102290","china",.1,24sep2018
"74111011","china",.1,24sep2018
"74111019","china",.1,24sep2018
"74111020","china",.1,24sep2018
"74111090","china",.1,24sep2018
"74112110","china",.1,24sep2018
"74112190","china",.1,24sep2018
"74112200","china",.05,24sep2018
"74112900","china",.1,24sep2018
"74121000","china",.1,24sep2018
"74122010","china",.1,24sep2018
"74122090","china",.1,24sep2018
"74130000","china",.1,24sep2018
"74151000","china",.05,24sep2018
"74152100","china",.1,24sep2018
"74152900","china",.1,24sep2018
"74153390","china",.1,24sep2018
"74153900","china",.05,24sep2018
"74181010","china",.05,24sep2018
"74181090","china",.1,24sep2018
"74182000","china",.1,24sep2018
"74191000","china",.1,24sep2018
"74199110","china",.1,24sep2018
"74199190","china",.05,24sep2018
"74199920","china",.1,24sep2018
"74199930","china",.1,24sep2018
"74199940","china",.05,24sep2018
"74199991","china",.1,24sep2018
"74199999","china",.1,24sep2018
"75012090","china",.1,24sep2018
"75021010","china",.1,24sep2018
"75021090","china",.1,24sep2018
"75030000","china",.25,23aug2018
"75040010","china",.1,24sep2018
"75040020","china",.05,24sep2018
"75051100","china",.05,24sep2018
"75051200","china",.05,24sep2018
"75052100","china",.1,24sep2018
"75052200","china",.05,24sep2018
"75061000","china",.1,24sep2018
"75062000","china",.05,24sep2018
"75071200","china",.05,24sep2018
"75072000","china",.05,24sep2018
"75081010","china",.1,24sep2018
"75081080","china",.1,24sep2018
"75081090","china",.05,24sep2018
"75089010","china",.1,24sep2018
"75089080","china",.05,24sep2018
"75089090","china",.05,24sep2018
"76011010","china",.1,24sep2018
"76011090","china",.1,24sep2018
"76012000","china",.1,24sep2018
"76020000","china",.25,02apr2018
"76031000","china",.05,24sep2018
"76032000","china",.1,24sep2018
"76041000","canada",.1,01jul2018
"76041010","china",.1,24sep2018
"76041090","china",.1,24sep2018
"76042100","canada",.1,01jul2018
"76042100","china",.05,24sep2018
"76042900","canada",.1,01jul2018
"76042910","china",.05,24sep2018
"76042990","china",.1,24sep2018
"76042990","eu",.25,22jun2018
"76051100","china",.1,24sep2018
"76051900","china",.1,24sep2018
"76052100","china",.05,24sep2018
"76052900","china",.05,24sep2018
"76061110","eu",.25,22jun2018
"76061121","china",.1,24sep2018
"76061129","china",.1,24sep2018
"76061191","china",.05,24sep2018
"76061191","eu",.25,22jun2018
"76061193","eu",.25,22jun2018
"76061199","china",.1,24sep2018
"76061199","eu",.25,22jun2018
"76061200","canada",.1,01jul2018
"76061220","china",.1,24sep2018
"76061220","eu",.25,22jun2018
"76061230","china",.1,24sep2018
"76061251","china",.1,24sep2018
"76061259","china",.1,24sep2018
"76061290","china",.05,24sep2018
"76061292","eu",.25,22jun2018
"76061293","eu",.25,22jun2018
"76069100","china",.1,24sep2018
"76069200","china",.1,24sep2018
"76071110","china",.1,24sep2018
"76071120","china",.05,24sep2018
"76071190","china",.1,24sep2018
"76071900","china",.1,24sep2018
"76072000","china",.1,24sep2018
"76081000","china",.1,24sep2018
"76082010","china",.1,24sep2018
"76082091","china",.1,24sep2018
